idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
23794,6.470,8.005,49.292,-2141460.000,2141419.292,-2.692,-1.562,-0.545,562.395,-0.376,-0.176
23795,6.250,8.663,49.292,-2141550.000,2141509.292,-2.549,-1.435,-0.726,577.230,-0.385,-0.156
23796,6.141,8.444,49.291,-2141640.000,2141599.291,-2.403,-1.217,-0.363,591.253,-0.354,-0.130
23797,5.921,9.321,49.291,-2141730.000,2141689.291,-2.254,-1.108,-0.363,604.444,-0.367,-0.114
23798,5.812,8.882,49.291,-2141820.000,2141779.291,-2.101,-0.872,0.000,616.785,-0.326,-0.088
23799,5.812,9.211,49.291,-2141910.000,2141869.291,-1.945,-0.708,-0.182,628.255,-0.313,-0.072
23800,5.483,9.321,49.291,-2142000.000,2141959.291,-1.787,-0.527,0.182,638.839,-0.291,-0.050
23801,5.483,9.979,49.291,-2142090.000,2142049.291,-1.626,-0.400,0.363,648.520,-0.283,-0.038
23802,5.483,10.308,49.292,-2142180.000,2142139.292,-1.463,-0.236,0.363,657.285,-0.263,-0.023
23803,5.373,9.869,49.292,-2142270.000,2142229.292,-1.297,0.000,0.545,665.119,-0.223,0.000
23804,5.373,11.733,49.292,-2142360.000,2142319.292,-1.130,0.000,0.545,672.011,-0.231,0.000
23805,5.483,11.404,49.292,-2142450.000,2142409.292,-0.961,0.218,1.090,677.950,-0.191,0.021
23806,5.921,12.281,49.292,-2142540.000,2142499.292,-0.791,0.327,0.726,682.926,-0.170,0.034
23807,6.031,12.830,49.292,-2142630.000,2142589.292,-0.620,0.454,0.908,686.933,-0.139,0.048
23808,6.141,13.817,49.293,-2142720.000,2142679.293,-0.448,0.545,0.908,689.962,-0.108,0.058
23809,6.360,13.926,49.293,-2142810.000,2142769.293,-0.275,0.708,1.453,692.010,-0.067,0.079
23810,6.689,14.475,49.293,-2142900.000,2142859.293,-0.102,0.835,1.453,693.072,-0.026,0.098
23811,6.689,14.913,49.294,-2142990.000,2142949.294,0.071,0.962,1.634,693.145,0.019,0.112
23812,7.128,15.571,49.294,-2143080.000,2143039.294,0.245,1.071,1.453,692.230,0.066,0.133
23813,7.566,16.119,49.295,-2143170.000,2143129.295,0.417,1.180,1.634,690.325,0.117,0.156
23814,7.895,16.119,49.295,-2143260.000,2143219.295,0.590,1.344,2.179,687.434,0.166,0.185
23815,8.224,17.326,49.296,-2143350.000,2143309.296,0.761,1.380,1.453,683.559,0.230,0.198
23816,8.553,17.216,49.296,-2143440.000,2143399.296,0.931,1.544,2.361,678.704,0.280,0.230
23817,8.882,18.203,49.296,-2143530.000,2143489.296,1.100,1.598,1.453,672.877,0.350,0.248
23818,9.321,17.106,49.297,-2143620.000,2143579.297,1.268,1.852,3.450,666.085,0.378,0.301
23819,9.759,18.203,49.298,-2143710.000,2143669.298,1.433,1.889,1.816,658.335,0.455,0.322
23820,10.088,18.203,49.298,-2143800.000,2143759.298,1.597,2.016,2.724,649.639,0.507,0.355
23821,10.417,18.313,49.299,-2143890.000,2143849.299,1.758,2.143,2.905,640.009,0.562,0.390
23822,10.746,18.642,49.300,-2143980.000,2143939.300,1.917,2.234,2.361,629.456,0.624,0.419
23823,11.075,18.532,49.301,-2144070.000,2144029.301,2.073,2.361,2.905,617.996,0.670,0.456
23824,11.404,18.313,49.301,-2144160.000,2144119.301,2.226,2.488,3.450,605.644,0.711,0.495
23825,11.514,17.545,49.302,-2144250.000,2144209.302,2.375,2.669,3.269,592.417,0.727,0.536
23826,11.733,17.106,49.303,-2144340.000,2144299.303,2.522,2.815,3.813,578.333,0.753,0.576
23827,12.062,16.558,49.304,-2144430.000,2144389.304,2.664,2.960,2.905,563.412,0.770,0.623
23828,12.172,16.887,49.305,-2144520.000,2144479.305,2.803,3.014,3.995,547.674,0.826,0.640
23829,12.281,16.558,49.306,-2144610.000,2144569.306,2.938,3.123,2.905,531.142,0.849,0.670
23830,12.391,15.352,49.307,-2144700.000,2144659.307,3.069,3.323,4.721,513.838,0.822,0.719
23831,12.501,14.475,49.308,-2144790.000,2144749.308,3.195,3.468,4.358,495.786,0.807,0.757
23832,12.391,12.501,49.309,-2144880.000,2144839.309,3.317,3.723,4.903,477.013,0.724,0.805
23833,12.281,12.281,49.310,-2144970.000,2144929.310,3.434,3.795,3.632,457.544,0.736,0.814
23834,12.391,11.295,49.311,-2145060.000,2145019.311,3.545,3.941,4.903,437.406,0.699,0.852
23835,12.172,9.540,49.313,-2145150.000,2145109.313,3.652,4.140,5.266,416.629,0.608,0.880
23836,11.953,9.759,49.314,-2145240.000,2145199.314,3.754,4.158,3.995,395.242,0.639,0.868
23837,11.953,9.979,49.314,-2145330.000,2145289.314,3.850,4.158,-0.000,373.274,0.670,0.868
23838,10.198,0.439,49.323,-2145420.000,2145379.323,3.940,5.103,36.863,350.757,0.030,0.908
23839,10.088,0.000,49.324,-2145510.000,2145469.324,4.025,5.157,5.448,327.724,0.000,0.908
23840,9.650,-0.987,49.326,-2145600.000,2145559.326,4.104,5.266,6.356,304.207,-0.071,0.887
23841,9.430,-3.509,49.327,-2145690.000,2145649.327,4.177,5.502,6.356,280.240,-0.256,0.906
23842,8.882,-4.825,49.329,-2145780.000,2145739.329,4.244,5.611,6.537,255.856,-0.357,0.870
23843,8.005,-6.470,49.330,-2145870.000,2145829.330,4.305,5.756,5.085,231.091,-0.486,0.804
23844,7.128,-5.702,49.332,-2145960.000,2145919.332,4.360,5.648,6.356,205.981,-0.434,0.703
23845,6.360,-6.579,49.333,-2146050.000,2146009.333,4.408,5.702,4.358,180.561,-0.506,0.633
23846,5.044,-8.334,49.335,-2146140.000,2146099.335,4.450,5.829,7.264,154.868,-0.647,0.513
23847,3.838,-9.430,49.336,-2146230.000,2146189.336,4.485,5.884,6.537,128.939,-0.738,0.394
23848,2.851,-12.062,49.338,-2146320.000,2146279.338,4.514,6.083,6.537,102.812,-0.950,0.303
23849,1.864,-12.172,49.339,-2146410.000,2146369.339,4.537,6.029,4.903,76.524,-0.964,0.196
23850,1.206,-12.939,49.341,-2146500.000,2146459.341,4.553,6.029,6.356,50.113,-1.028,0.127
23851,0.329,-13.488,49.342,-2146590.000,2146549.342,4.562,6.011,6.174,23.618,-1.074,0.035
23852,-0.329,-12.720,49.344,-2146680.000,2146639.344,4.565,5.847,4.903,-2.923,-1.013,-0.034
23853,-1.206,-14.584,49.345,-2146770.000,2146729.345,4.560,5.938,5.993,-29.472,-1.161,-0.125
23854,-1.974,-13.049,49.346,-2146860.000,2146819.346,4.550,5.684,3.813,-55.990,-1.036,-0.196
23855,-2.741,-17.655,49.348,-2146950.000,2146909.348,4.532,6.029,7.808,-82.438,-1.397,-0.288
23856,-3.399,-15.242,49.349,-2147040.000,2146999.349,4.509,5.684,3.813,-108.777,-1.199,-0.337
23857,-3.838,-15.352,49.350,-2147130.000,2147089.350,4.478,5.575,5.448,-134.969,-1.200,-0.373
23858,-4.386,-15.352,49.352,-2147220.000,2147179.352,4.441,5.448,5.266,-160.977,-1.190,-0.417
23859,-5.154,-15.681,49.353,-2147310.000,2147269.353,4.398,5.357,3.995,-186.760,-1.204,-0.482
23860,-5.702,-15.023,49.354,-2147400.000,2147359.354,4.348,5.157,4.358,-212.283,-1.140,-0.513
23861,-6.141,-15.242,49.355,-2147490.000,2147449.355,4.291,5.030,4.903,-237.507,-1.142,-0.539
23862,-6.579,-16.119,49.356,-2147580.000,2147539.356,4.229,4.976,4.358,-262.396,-1.190,-0.571
23863,-7.018,-16.010,49.357,-2147670.000,2147629.357,4.160,4.812,4.358,-286.912,-1.162,-0.589
23864,-7.128,-16.997,49.358,-2147760.000,2147719.358,4.086,4.758,3.269,-311.019,-1.212,-0.592
23865,-7.347,-14.584,49.359,-2147850.000,2147809.359,4.005,4.358,3.813,-334.683,-1.019,-0.559
23866,-7.566,-14.913,49.359,-2147940.000,2147899.359,3.918,4.231,2.542,-357.867,-1.020,-0.559
23867,-7.786,-15.133,49.360,-2148030.000,2147989.360,3.826,4.086,3.995,-380.537,-1.010,-0.555
23868,-8.115,-14.694,49.361,-2148120.000,2148079.361,3.728,3.868,3.087,-402.660,-0.956,-0.548
23869,-8.553,-15.571,49.362,-2148210.000,2148169.362,3.625,3.777,3.087,-424.203,-0.985,-0.564
23870,-8.663,-15.133,49.363,-2148300.000,2148259.363,3.516,3.559,2.179,-445.133,-0.929,-0.538
23871,-8.444,-14.584,49.363,-2148390.000,2148349.363,3.402,3.323,2.542,-465.420,-0.866,-0.490
23872,-8.553,-14.255,49.364,-2148480.000,2148439.364,3.283,3.105,2.179,-485.034,-0.817,-0.464
23873,-8.553,-13.378,49.364,-2148570.000,2148529.364,3.160,2.833,1.634,-503.943,-0.738,-0.423
23874,-8.772,-14.036,49.365,-2148660.000,2148619.365,3.031,2.706,1.998,-522.121,-0.743,-0.414
23875,-9.101,-13.159,49.365,-2148750.000,2148709.365,2.899,2.433,1.090,-539.540,-0.666,-0.387
23876,-8.882,-14.365,49.365,-2148840.000,2148799.365,2.762,2.361,1.816,-556.174,-0.692,-0.366
23877,-8.663,-13.049,49.366,-2148930.000,2148889.366,2.621,2.034,0.726,-571.997,-0.597,-0.308
23878,-8.663,-12.830,49.366,-2149020.000,2148979.366,2.476,1.816,0.908,-586.986,-0.554,-0.275
23879,-8.663,-12.391,49.366,-2149110.000,2149069.366,2.327,1.580,0.726,-601.117,-0.503,-0.239
23880,-8.772,-12.391,49.366,-2149200.000,2149159.366,2.175,1.380,0.182,-614.369,-0.470,-0.211
23881,-8.663,-11.953,49.366,-2149290.000,2149249.366,2.020,1.144,0.182,-626.722,-0.421,-0.173
23882,-8.444,-11.733,49.366,-2149380.000,2149339.366,1.862,0.926,-0.000,-638.157,-0.381,-0.136
23883,-8.334,-11.843,49.366,-2149470.000,2149429.366,1.701,0.745,-0.182,-648.655,-0.352,-0.108
23884,-8.663,-11.404,49.366,-2149560.000,2149519.366,1.538,0.508,-0.363,-658.202,-0.306,-0.077
23885,-8.224,-11.733,49.366,-2149650.000,2149609.366,1.372,0.345,-0.545,-666.781,-0.281,-0.050
23886,-7.895,-10.198,49.366,-2149740.000,2149699.366,1.204,0.000,-0.908,-674.379,-0.214,-0.000
23887,-7.566,-0.329,49.363,-2149830.000,2149789.363,1.035,-1.162,-9.806,-680.984,-0.006,0.153
23888,-7.676,-0.877,49.363,-2149920.000,2149879.363,0.864,-1.289,-1.634,-686.586,-0.013,0.173
23889,-7.786,-0.987,49.362,-2150010.000,2149969.362,0.692,-1.471,-2.361,-691.175,-0.012,0.200
23890,-7.676,-2.303,49.362,-2150100.000,2150059.362,0.519,-1.525,-1.453,-694.743,-0.021,0.204
23891,-7.128,-1.535,49.361,-2150190.000,2150149.361,0.345,-1.780,-3.269,-697.285,-0.009,0.221
23892,-6.360,-3.070,49.361,-2150280.000,2150239.361,0.170,-1.816,-1.634,-698.796,-0.009,0.202
23893,-5.702,-3.399,49.360,-2150370.000,2150329.360,-0.005,-1.961,-2.724,-699.272,0.000,0.195
23894,-4.715,-4.167,49.359,-2150460.000,2150419.359,-0.180,-2.052,-2.542,-698.711,0.013,0.169
23895,-4.277,-4.935,49.359,-2150550.000,2150509.359,-0.354,-2.143,-2.179,-697.115,0.030,0.160
23896,-3.838,-5.921,49.358,-2150640.000,2150599.358,-0.528,-2.215,-2.361,-694.483,0.055,0.148
23897,-3.619,-6.799,49.357,-2150730.000,2150689.357,-0.701,-2.288,-2.724,-690.820,0.083,0.145
23898,-3.509,-7.128,49.357,-2150820.000,2150779.357,-0.873,-2.415,-2.905,-686.129,0.109,0.148
23899,-3.509,-8.334,49.356,-2150910.000,2150869.356,-1.044,-2.451,-2.724,-680.417,0.152,0.150
23900,-3.728,-9.101,49.355,-2151000.000,2150959.355,-1.213,-2.524,-2.179,-673.692,0.193,0.164
23901,-3.838,-11.075,49.355,-2151090.000,2151049.355,-1.381,-2.470,-2.724,-665.961,0.267,0.165
23902,-4.057,-12.062,49.354,-2151180.000,2151139.354,-1.546,-2.506,-1.998,-657.237,0.326,0.177
23903,-4.496,-12.830,49.353,-2151270.000,2151229.353,-1.709,-2.560,-3.269,-647.531,0.383,0.201
23904,-4.606,-13.597,49.353,-2151360.000,2151319.353,-1.870,-2.615,-3.087,-636.856,0.444,0.210
23905,-5.044,-14.036,49.352,-2151450.000,2151409.352,-2.028,-2.688,-2.905,-625.228,0.497,0.237
23906,-5.812,-15.242,49.351,-2151540.000,2151499.351,-2.183,-2.688,-2.361,-612.662,0.581,0.273
23907,-6.360,-15.790,49.351,-2151630.000,2151589.351,-2.334,-2.742,-3.269,-599.178,0.643,0.304
23908,-6.908,-16.558,49.350,-2151720.000,2151679.350,-2.482,-2.760,-3.087,-584.795,0.717,0.333
23909,-7.457,-17.764,49.349,-2151810.000,2151769.349,-2.626,-2.742,-2.542,-569.532,0.814,0.357
23910,-8.005,-17.326,49.348,-2151900.000,2151859.348,-2.767,-2.869,-3.450,-553.412,0.837,0.401
23911,-8.553,-18.642,49.348,-2151990.000,2151949.348,-2.903,-2.815,-2.179,-536.458,0.945,0.420
23912,-8.992,-16.668,49.347,-2152080.000,2152039.347,-3.035,-3.087,-4.721,-518.695,0.883,0.484
23913,-9.430,-18.093,49.346,-2152170.000,2152129.346,-3.162,-3.014,-2.542,-500.149,0.999,0.496
23914,-10.088,-17.874,49.345,-2152260.000,2152219.345,-3.285,-3.087,-3.813,-480.846,1.025,0.544
23915,-10.637,-17.545,49.344,-2152350.000,2152309.344,-3.403,-3.178,-3.813,-460.816,1.042,0.590
23916,-10.966,-17.216,49.343,-2152440.000,2152399.343,-3.515,-3.251,-3.087,-440.086,1.056,0.622
23917,-11.295,-16.997,49.342,-2152530.000,2152489.342,-3.623,-3.305,-3.813,-418.689,1.075,0.652
23918,-11.624,-16.229,49.341,-2152620.000,2152579.341,-3.725,-3.414,-4.177,-396.654,1.055,0.693
23919,-11.843,-14.365,49.340,-2152710.000,2152669.340,-3.821,-3.614,-4.540,-374.015,0.958,0.747
23920,-12.062,-13.378,49.339,-2152800.000,2152759.339,-3.912,-3.723,-4.540,-350.805,0.913,0.784
23921,-12.172,-11.953,49.338,-2152890.000,2152849.338,-3.996,-3.868,-3.632,-327.058,0.834,0.822
23922,-12.281,-11.514,49.337,-2152980.000,2152939.337,-4.075,-3.904,-5.085,-302.810,0.819,0.837
